ST # ,ROAD,PC,WARD,PLAN,LOT,CONTRACTOR ,BLG TYPE ,MUNICIPALITY ,DESCRIPTION,D.U.,VALUE,FT2,PERMIT#,APPL. TYPE,ISSUED DATE
1512  ,BELLA VISTA DR ,K4C1A7,Ward 19,20,22,CONTRACTOR UNKNOWN,Single,Cumberland,Interior alterations to a 1 storey detached dwelling,0.0,11000.0,104.0,2205138,Construction,2022-07-13 11:21:34
483  ,COLDWATER CRES ,K2M0J2,Ward 23,4M1468,,CONTRACTOR UNKNOWN,Rowhouse,Kanata,Construct a 2nd level deck (rear yard) to a 3 storey rowhouse dwelling,0.0,10000.0,130.0,2205139,Construction,2022-07-13 11:26:01
715  ,COAST CIR ,K4M0N2,Ward 21,4M1657,64,CONTRACTOR UNKNOWN,Single,Rideau,Finish the basement in a 2 storey detached dwelling,0.0,40000.0,1134.0,2205140,Construction,2022-07-13 11:30:02
367  ,TRESTLE ST ,K4M0G4,Ward 21,4M1588,18,TRAFFORD GENERAL CONTRACTING,Single,Rideau,Finish the basement in a 2 storey detached dwelling,0.0,30344.91,653.0,2205141,Construction,2022-07-13 11:34:00
5104  ,KANATA AVE ,K2K3P7,Ward 4,4M-,,CONTRACTOR UNKNOWN,Retail,Kanata,Tenant fit-up on the first storey of a 1 storey retail building (Oxygen Yoga & Fitness),0.0,225000.0,2099.93,2205142,Construction,2022-07-13 11:37:15
80  ,SEABROOKE DR ,K2L2K5,Ward 23,M222,1513,CONTRACTOR UNKNOWN,Single,Kanata,Interior alterations to a 2 storey detached dwelling (removal of load bearing wall and installation of beam and post),0.0,6500.0,80.0,2205143,Construction,2022-07-13 11:37:59
3354 B ,INNES RD ,,Ward 2,,7,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a Secondary Dwelling Unit in the basement of a 1 Storey Detached Dwelling,1.0,15000.0,557.0,2205144,Construction,2022-07-13 11:40:29
3354  ,INNES RD ,K1C1T1,Ward 2,,7,CONTRACTOR UNKNOWN,Single,Gloucester,Construct a Secondary Dwelling Unit in the basement of a 1 Storey Detached Dwelling,1.0,15000.0,557.0,2205144,Construction,2022-07-13 11:40:29
10  ,BRAMBLEWOOD CRES ,K2M2H2,Ward 23,4M-765,70,MATT CREAMER CONTRACTING INC.,Single,Kanata,Construct a deck (rear yard),0.0,17742.0,280.0,2205145,Construction,2022-07-13 11:42:44
102  ,ESCARPMENT CRES ,K2T0L8,Ward 4,4M1489,,THE WOOD WORKING COMPANY,Single,Kanata,Construct a deck (rear yard),0.0,14000.0,160.0,2205146,Construction,2022-07-13 11:53:37
2394  ,DWYER HILL RD ,K0A1B0,Ward 21,4M-,5,***CONTRACTOR***,Farm,Goulbourn,Construct a 1 storey storage building (farm),0.0,90000.0,5500.0,2205147,Construction,2022-07-13 12:01:00
1223  ,BANK ST ,K1S3X7,Ward 17,116,"24, PT LOT 25",CONTRACTOR UNKNOWN,Retail,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water system,0.0,0.0,0.0,2205148,Construction,2022-07-13 12:12:15
1225  ,BANK ST ,K1S3X7,Ward 17,116,"24, PT LOT 25",CONTRACTOR UNKNOWN,Retail,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water system,0.0,0.0,0.0,2205148,Construction,2022-07-13 12:12:15
399  ,BANK ST ,K2P1Y3,Ward 14,15558,18,CONTRACTOR UNKNOWN,Retail,Old Ottawa,Interior alterations on the 1st floor of a 3 storey retail building (Social Thai - bar renovation),0.0,20000.0,592.02,2205150,Construction,2022-07-13 12:26:36
1904  ,ILLINOIS AVE ,K1H6W7,Ward 18,799,92,PLA TREMBLAY ENTERPRISE,Single,Old Ottawa,Construct a second storey addition to a 2 storey detached dwelling (on top of existing garage),0.0,56019.36,301.39,2205151,Construction,2022-07-13 12:32:22
2008  ,QUINCY AVE ,K1J6B5,Ward 11,837,868,CONTRACTOR UNKNOWN,Single,Gloucester,Exterior/interior alterations to a 1 storey building,0.0,300000.0,2800.0,2205152,Construction,2022-07-13 12:47:33
120  ,BEACH HTS ,K2W1G7,Ward 5,4M1182,17,CONTRACTOR UNKNOWN,Single,Kanata,Construct a 1 storey detached dwelling,1.0,542740.4,2920.0,2205154,Construction,2022-07-13 13:45:02
12  ,EAST HEALEY AVE ,K2S1K1,Ward 21,661,30,***CONTRACTOR***,Single,Goulbourn,Install an enclosure for an inground pool (rear yard),0.0,0.0,0.0,2205155,Pool Enclosure,2022-07-13 14:09:57
945  ,ROTARY WAY ,K1T0L2,Ward 22,4M1462,39,OTTAWA FINISHED BASEMENTS,Single,Gloucester,Finish the basement in a 2 Storey detached dwelling,1.0,23235.0,500.0,2205156,Construction,2022-07-13 14:16:48
2803  ,ST. STEPHEN'S ST ,K2B1B6,Ward 7,4M-,PT LOT 20,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Interior alterations to a 2 storey semi-detached dwelling (kitchen),0.0,7000.0,151.0,2205157,Construction,2022-07-13 14:17:21
2496  ,DWIGHT CRES ,K1G1E1,Ward 18,4M-,31,"CARAVANTES, JORGE",Single,Old Ottawa,Construct a deck (rear yard),0.0,3000.0,50.0,2205158,Construction,2022-07-13 14:44:50
325  ,HINCHEY AVE ,K1Y1M1,Ward 15,88291,161,CONTRACTOR UNKNOWN,Apartment,Old Ottawa,Convert a 2 storey dwelling into a triplex,2.0,61634.88,624.0,2205159,Construction,2022-07-13 14:22:04
445  ,LOCKMASTER CRES ,K4M1L9,Ward 21,4M1324,19,***CONTRACTOR***,Single,Nepean,Construct a 2 storey detached dwelling,1.0,654262.4,3520.0,2205160,Construction,2022-07-13 14:26:05
212  ,CRANESBILL RD ,K2V0N5,Ward 6,4M-1628,65,CONTRACTOR UNKNOWN,Single,Kanata,Finish the basement in a 2 storey detached dwelling,0.0,22073.25,475.0,2205161,Construction,2022-07-13 14:30:46
710  ,MIKINAK RD ,K1K,Ward 13,4M-1581,,ASL AGRODRAIN LIMITED,Institutional,Old Ottawa,Construct a park shelter (Eugene Martineau Park),0.0,100000.0,1506.0,2205162,Construction,2022-07-13 14:35:04
34  ,NIRMALA DR ,K4C0B2,Ward 19,4M-,,CONTRACTOR UNKNOWN,Single,Cumberland,Construct a 2 storey detached dwelling,1.0,573966.56,3088.0,2205163,Construction,2022-07-13 15:05:15
201  ,TERBOL CRT ,K2W0E7,Ward 5,4M-1564,16,CONTRACTOR UNKNOWN,Single,Kanata,Construct a 2 storey detached dwelling,1.0,783213.55,5365.0,2205164,Construction,2022-07-13 15:09:06
88  ,BEECH ST ,K1S3J8,Ward 14,49700,PT LOT 9,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2nd storey addition (enclose rooftop terrace) and interior alterations to a 2 storey detached dwelling,0.0,73902.3,291.0,2205165,Construction,2022-07-13 15:21:16
429  ,SANDERLING CRT ,K1E2V5,Ward 1,50M-85,3,CONTRACTOR UNKNOWN,Single,Cumberland,Construct an addition on a 2 storey detached dwelling,0.0,91895.68,74.0,2205166,Construction,2022-07-13 15:39:01
93  ,MCLENNAN WAY ,K2L2T3,Ward 23,4M331,22,CONTRACTOR UNKNOWN,Single,Kanata,Construct a deck (rear yard),0.0,20000.0,240.0,2205170,Construction,2022-07-14 09:17:33
24  ,FRANKLIN CATHCART CRES ,K2S2A7,Ward 6,4M-1107,89,POOL BUILDERS OTTAWA,Single,Goulbourn,Install an enclosure for an inground pool (rear yard),0.0,0.0,0.0,2205171,Pool Enclosure,2022-07-14 09:21:11
1091  ,EDWARD ST ,K4M1H3,Ward 21,891,10,CONTRACTOR UNKNOWN,Single,Rideau,Construct a rear sunroom and an attached garage/mudroom at the side of a 1 storey detached dwelling,0.0,95000.0,1036.0,2205172,Construction,2022-07-14 09:25:55
1170  ,ALGOMA RD ,K1B0A3,Ward 11,,26,CONTRACTOR UNKNOWN,Office,Gloucester,Interior alterations in a 1 storey office building (Food Production Facility),0.0,1126727.27,15500.03,2205173,Construction,2022-07-14 09:31:56
2210  ,REEVECRAIG RD S,K0G1J0,Ward 21,,39/40,CONTRACTOR UNKNOWN,Demolition,Rideau,Demolish a 2 storey detached dwelling,-1.0,5000.0,-1000.0,2205174,Demolition,2022-07-14 09:36:31
6981  ,FENNELL LANE ,K0A2E0,Ward 21,,28,CONTRACTOR UNKNOWN,Demolition,Rideau,Demolish a 1 storey detached dwelling and detached garage and shed,-1.0,20000.0,-1250.0,2205177,Demolition,2022-07-14 09:43:33
5494  ,COLONY HEIGHTS RD ,K4M1C7,Ward 21,803,18,CONTRACTOR UNKNOWN,Single,Rideau,Interior alterations to a 2 storey detached dwelling (remove load bearing wall),0.0,4000.0,377.0,2205178,Construction,2022-07-14 09:48:14
1543  ,CLAYMOR AVE ,K2C1T2,Ward 16,455,PT LOT 47-48,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a carport (front yard),0.0,10000.0,195.47,2205179,Construction,2022-07-14 09:50:54
44  ,ST. REMY DR ,K2J1A3,Ward 3,4M-113,193,CONTRACTOR UNKNOWN,Single,Nepean,Finish the basement in a 2 storey detached dwelling,0.0,38058.93,819.0,2205180,Construction,2022-07-14 09:57:03
814  ,KINGSMERE AVE ,K2A3J9,Ward 7,301137,1,***CONTRACTOR***,Single,Old Ottawa,Construct a deck (rear yard),0.0,6500.0,216.0,2205181,Construction,2022-07-14 09:57:49
3342 A ,RIVERSIDE DR ,K1V8P1,Ward 16,,,***CONTRACTOR***,Single,Old Ottawa,Install an enclosure for an inground pool (rear yard),0.0,0.0,0.0,2205183,Pool Enclosure,2022-07-14 10:08:39
58  ,IRVING AVE ,K1Y1Z4,Ward 15,111,8,WALKER HOME DESIGN,Single,Old Ottawa,Construct a 2 storey deck (rear yard),0.0,25000.0,270.0,2205184,Construction,2022-07-14 10:23:12
212  ,ORMISTON CRES ,K2J6S2,Ward 21,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Quill 2022 MP,Slate 2022 MP,Quill 2022 MP,Slate 2022 MP",4.0,913800.0,7026.0,2205185,Construction,2022-07-14 10:26:34
214  ,ORMISTON CRES ,K2J6S2,Ward 21,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Quill 2022 MP,Slate 2022 MP,Quill 2022 MP,Slate 2022 MP",4.0,913800.0,7026.0,2205185,Construction,2022-07-14 10:26:34
216  ,ORMISTON CRES ,K2J6S2,Ward 21,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Quill 2022 MP,Slate 2022 MP,Quill 2022 MP,Slate 2022 MP",4.0,913800.0,7026.0,2205185,Construction,2022-07-14 10:26:34
218  ,ORMISTON CRES ,K2J6S2,Ward 21,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Quill 2022 MP,Slate 2022 MP,Quill 2022 MP,Slate 2022 MP",4.0,913800.0,7026.0,2205185,Construction,2022-07-14 10:26:34
284  ,TURNBUCKLE CRES ,K2J4J4,Ward 3,,46,GLENVIEW HOMES (CEDARVIEW) LTD,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: 30-03 2018 B,1.0,323905.0,1937.0,2205186,Construction,2022-07-14 10:31:16
400  ,MARCH RD ,K2K3H4,Ward 4,M-280,,CONTRACTOR UNKNOWN,Office,Kanata,Tenant fit up on the 4th floor of 5 storey office building,0.0,525000.0,6512.17,2205187,Construction,2022-07-14 10:31:49
1755  ,MERIVALE RD ,K2G1E2,Ward 9,4M-,30-31,CONTRACTOR UNKNOWN,Institutional,Nepean,Install 6 new portable classrooms to an institutional building (Merivale High School),0.0,24000.0,4844.0,2205188,Construction,2022-07-14 10:34:35
601  ,FENWICK WAY ,K2J6S2,Ward 21,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Villa 2022 MP,Augusta 2022 Elev MP (Corner) End,Slate 2022 MP,Quill 2022 MP,Quill 2022 MP,Villa 2022 MP",6.0,1464678.0,10755.0,2205189,Construction,2022-07-14 10:35:51
603  ,FENWICK WAY ,K2J6S2,Ward 21,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Villa 2022 MP,Augusta 2022 Elev MP (Corner) End,Slate 2022 MP,Quill 2022 MP,Quill 2022 MP,Villa 2022 MP",6.0,1464678.0,10755.0,2205189,Construction,2022-07-14 10:35:51
605  ,FENWICK WAY ,K2J6S2,Ward 21,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Villa 2022 MP,Augusta 2022 Elev MP (Corner) End,Slate 2022 MP,Quill 2022 MP,Quill 2022 MP,Villa 2022 MP",6.0,1464678.0,10755.0,2205189,Construction,2022-07-14 10:35:51
607  ,FENWICK WAY ,K2J6S2,Ward 21,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Villa 2022 MP,Augusta 2022 Elev MP (Corner) End,Slate 2022 MP,Quill 2022 MP,Quill 2022 MP,Villa 2022 MP",6.0,1464678.0,10755.0,2205189,Construction,2022-07-14 10:35:51
609  ,FENWICK WAY ,K2J6S2,Ward 21,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Villa 2022 MP,Augusta 2022 Elev MP (Corner) End,Slate 2022 MP,Quill 2022 MP,Quill 2022 MP,Villa 2022 MP",6.0,1464678.0,10755.0,2205189,Construction,2022-07-14 10:35:51
611  ,FENWICK WAY ,K2J6S2,Ward 21,,,MATTAMY DEVELOPMENT CORPORATION,Rowhouse,Nepean,"Construct a 2 Storey Rowhouse with attached garages  Models: Villa 2022 MP,Augusta 2022 Elev MP (Corner) End,Slate 2022 MP,Quill 2022 MP,Quill 2022 MP,Villa 2022 MP",6.0,1464678.0,10755.0,2205189,Construction,2022-07-14 10:35:51
832  ,HARE AVE ,K2A3J2,Ward 7,352649,4,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey detached dwelling with basement SDU,2.0,802926.6,5541.0,2205190,Construction,2022-07-14 10:41:09
704  ,FENWICK WAY ,K2J6S2,Ward 21,,51,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Garrison 2022 CN,1.0,485272.0,2902.0,2205191,Construction,2022-07-14 10:45:19
1830  ,DUNKIRK CRES ,K1H5T4,Ward 18,791,230,***CONTRACTOR***,Single,Old Ottawa,Install an enclosure for a hot tub (rear yard),0.0,0.0,0.0,2205192,Pool Enclosure,2022-07-14 10:46:33
2410  ,GEORGINA DR ,K2B7M8,Ward 7,4M-,23-24,CONTRACTOR UNKNOWN,Institutional,Old Ottawa,Install 2 new portable classrooms at an institutional building (Woodroffe High School),0.0,8000.0,1615.0,2205193,Construction,2022-07-14 10:50:20
836  ,HARE AVE ,K2A3J2,Ward 7,352649,4,CONTRACTOR UNKNOWN,Single,Old Ottawa,Construct a 2 storey detached dwelling with SDU,2.0,876722.82,6070.0,2205194,Construction,2022-07-14 10:51:26
28  ,ANGEL HTS ,K2S2N2,Ward 6,4M1619,13,***CONTRACTOR***,Single,Goulbourn,Install an enclosure for an above ground pool (rear yard),0.0,0.0,0.0,2205195,Pool Enclosure,2022-07-14 10:57:27
2121  ,TENTH LINE RD ,K4A4C5,Ward 19,4M-,,CONTRACTOR UNKNOWN,Retail,Cumberland,Interior alterations to a 1 storey retail building (Home Depot),0.0,1300000.0,10000.0,2205196,Construction,2022-07-14 10:58:32
706  ,FENWICK WAY ,K2J6S2,Ward 21,,50,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Portland 2022 CN1,1.0,398763.0,3066.0,2205197,Construction,2022-07-14 11:04:15
702  ,FENWICK WAY ,K2J6S2,Ward 21,,52,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Portland 2022 CN,1.0,398763.0,3066.0,2205198,Construction,2022-07-14 11:12:05
142  ,BAYVIEW STATION RD ,K1Y4T1,Ward 15,,,TOURANGEAU MECHANICAL PLUMBING SERVICE,Apartment,Old Ottawa,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply,0.0,0.0,0.0,2205199,Construction,2022-07-14 11:12:54
320  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,MATTAMY (HALF MOON BAY) LIMITED,Rowhouse,Nepean,Construct a 3 storey block of 8 back to back rowhouses,8.0,1484777.28,13314.0,2205200,Construction,2022-07-14 11:21:57
322  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,MATTAMY (HALF MOON BAY) LIMITED,Rowhouse,Nepean,Construct a 3 storey block of 8 back to back rowhouses,8.0,1484777.28,13314.0,2205200,Construction,2022-07-14 11:21:57
324  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,MATTAMY (HALF MOON BAY) LIMITED,Rowhouse,Nepean,Construct a 3 storey block of 8 back to back rowhouses,8.0,1484777.28,13314.0,2205200,Construction,2022-07-14 11:21:57
326  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,MATTAMY (HALF MOON BAY) LIMITED,Rowhouse,Nepean,Construct a 3 storey block of 8 back to back rowhouses,8.0,1484777.28,13314.0,2205200,Construction,2022-07-14 11:21:57
583  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,MATTAMY (HALF MOON BAY) LIMITED,Rowhouse,Nepean,Construct a 3 storey block of 8 back to back rowhouses,8.0,1484777.28,13314.0,2205200,Construction,2022-07-14 11:21:57
585  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,MATTAMY (HALF MOON BAY) LIMITED,Rowhouse,Nepean,Construct a 3 storey block of 8 back to back rowhouses,8.0,1484777.28,13314.0,2205200,Construction,2022-07-14 11:21:57
587  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,MATTAMY (HALF MOON BAY) LIMITED,Rowhouse,Nepean,Construct a 3 storey block of 8 back to back rowhouses,8.0,1484777.28,13314.0,2205200,Construction,2022-07-14 11:21:57
589  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,MATTAMY (HALF MOON BAY) LIMITED,Rowhouse,Nepean,Construct a 3 storey block of 8 back to back rowhouses,8.0,1484777.28,13314.0,2205200,Construction,2022-07-14 11:21:57
300  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1783316.32,15991.0,2205201,Construction,2022-07-14 11:24:11
302  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1783316.32,15991.0,2205201,Construction,2022-07-14 11:24:11
304  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1783316.32,15991.0,2205201,Construction,2022-07-14 11:24:11
306  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1783316.32,15991.0,2205201,Construction,2022-07-14 11:24:11
308  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1783316.32,15991.0,2205201,Construction,2022-07-14 11:24:11
563  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1783316.32,15991.0,2205201,Construction,2022-07-14 11:24:11
565  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1783316.32,15991.0,2205201,Construction,2022-07-14 11:24:11
567  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1783316.32,15991.0,2205201,Construction,2022-07-14 11:24:11
569  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1783316.32,15991.0,2205201,Construction,2022-07-14 11:24:11
571  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,CONTRACTOR UNKNOWN,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1783316.32,15991.0,2205201,Construction,2022-07-14 11:24:11
242  ,LORETTA AVE S,K1S4P8,Ward 15,121984,113-115,CONTRACTOR UNKNOWN,Semi - Detached,Old Ottawa,Interior/exterior alterations to a 2 storey semi-detached dwelling,0.0,120000.0,0.0,2205202,Construction,2022-07-14 11:24:50
28  ,BANTING CRES ,K2K1P4,Ward 4,840,629,***CONTRACTOR***,Single,Kanata,Install an enclosure for a hot tub (rear yard),0.0,0.0,0.0,2205203,Pool Enclosure,2022-07-14 11:25:00
310  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,MATTAMY (ROCKCLIFFE) INC.,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1779190.08,15954.0,2205204,Construction,2022-07-14 11:27:43
312  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,MATTAMY (ROCKCLIFFE) INC.,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1779190.08,15954.0,2205204,Construction,2022-07-14 11:27:43
314  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,MATTAMY (ROCKCLIFFE) INC.,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1779190.08,15954.0,2205204,Construction,2022-07-14 11:27:43
316  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,MATTAMY (ROCKCLIFFE) INC.,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1779190.08,15954.0,2205204,Construction,2022-07-14 11:27:43
318  ,PARALLAX PRIV ,K2J6W1,Ward 3,4M-1705,,MATTAMY (ROCKCLIFFE) INC.,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1779190.08,15954.0,2205204,Construction,2022-07-14 11:27:43
573  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,MATTAMY (ROCKCLIFFE) INC.,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1779190.08,15954.0,2205204,Construction,2022-07-14 11:27:43
575  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,MATTAMY (ROCKCLIFFE) INC.,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1779190.08,15954.0,2205204,Construction,2022-07-14 11:27:43
577  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,MATTAMY (ROCKCLIFFE) INC.,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1779190.08,15954.0,2205204,Construction,2022-07-14 11:27:43
579  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,MATTAMY (ROCKCLIFFE) INC.,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1779190.08,15954.0,2205204,Construction,2022-07-14 11:27:43
581  ,FLAGSTAFF DR ,K2J6W1,Ward 3,4M-1705,,MATTAMY (ROCKCLIFFE) INC.,Rowhouse,Nepean,Construct a 3 storey block of 10 back to back rowhouses,10.0,1779190.08,15954.0,2205204,Construction,2022-07-14 11:27:43
100  ,MEDHURST DR ,K2G5W7,Ward 9,42482,,CONTRACTOR UNKNOWN,Apartment,Nepean,PLUMBING ONLY - Install a premise isolation device on the domestic water supply in a 7 storey apartment building,0.0,0.0,0.0,2205205,Construction,2022-07-14 11:36:43
710  ,FENWICK WAY ,K2J6S2,Ward 21,,48,MATTAMY DEVELOPMENT CORPORATION,Single,Nepean,Construct a 2 Storey Single with attached garage  Model: Portland 2022 CN,1.0,398763.0,3066.0,2205206,Construction,2022-07-14 11:37:59
25  ,BENCHLAND ST ,K2J4E2,Ward 3,4M-,24,CONTRACTOR UNKNOWN,Single,Nepean,Exterior alterations to the porch of a 2 storey detached dwelling,0.0,4000.0,0.0,2205207,Construction,2022-07-14 11:41:13
1080  ,FISHER AVE ,K1Z6P6,Ward 16,311897,6,HORIZON PLUMBING & PIPING SYSTEMS,Single,Old Ottawa,PLUMBING ONLY: Install a sanitary backwater valve in a 1 storey detached dwelling,0.0,0.0,0.0,2205208,Construction,2022-07-14 11:41:42
2018  ,QUINCY AVE ,K1J6B3,Ward 11,,,ALL AROUND FENCING LTD.,Single,Gloucester,Install an enclosure for an above ground pool (rear yard),0.0,0.0,0.0,2205209,Pool Enclosure,2022-07-14 11:43:29
1  ,ROYDON PL ,K2E1A3,Ward 9,382,,TOURANGEAU MECHANICAL PLUMBING SERVICE,Industrial,Nepean,PLUMBING ONLY: Install a premise isolation backflow prevention device on the domestic cold water supply,0.0,0.0,0.0,2205210,Construction,2022-07-14 11:49:13
58  ,HAMPTON AVE ,K1Y0N2,Ward 15,M47,2770,MERMAID POOLS (OGILVIE ROAD),Single,Old Ottawa,Install an enclosure for an in-ground pool (rear yard),0.0,0.0,0.0,2205211,Pool Enclosure,2022-07-14 11:50:05
845  ,SCALA AVE ,K4A4M1,Ward 19,4M-1139,143,CONTRACTOR UNKNOWN,Single,Cumberland,Install an enclosure for an above ground pool (rear yard),0.0,0.0,0.0,2205212,Pool Enclosure,2022-07-14 11:55:41
